"","Region_A","Region_B","PAR_A","PAR_B","Distance","Risk_Flow"
"56","Bali_98","Jawa Barat_41",19.9647059366836,10.7927846747373,836.671982832567,0.257537932057414
"57","Bali_98","Jawa Barat_44",19.9647059366836,20.5265772609612,789.091601428659,0.519340312531204
"58","Bali_98","Jawa Barat_43",19.9647059366836,37.9451397208387,941.896800045021,0.804295710758023
"59","Bali_98","Banten_35",19.9647059366836,35.4959900927649,987.17552963008,0.717873349635239
"60","Bali_98","Jawa Barat_38",19.9647059366836,20.9887285942734,891.500670612854,0.470031945216004
"61","Bali_98","Jawa Barat_34",19.9647059366836,20.7605009963761,922.797095565023,0.44915323149895
"62","Bali_98","Jawa Barat_36",19.9647059366836,14.6405101157448,883.272699343344,0.330920993529165
"63","Bali_98","Jawa Timur_97",19.9647059366836,2.95586460479986,145.705739497863,0.405014708595927
"64","Bali_98","Jawa Barat_31",19.9647059366836,7.22000181809697,933.184321349435,0.154465961185659
"65","Bali_98","Jawa Barat_33",19.9647059366836,7.65711229277459,907.282452321322,0.168494381058821
"66","Bali_98","Jawa Barat_32",19.9647059366836,NA,937.511715739474,NA
"67","Bali_98","Banten_37",19.9647059366836,21.4716002943689,1037.29974789813,0.413259703124099
"68","Bali_98","Banten_30",19.9647059366836,23.2553353276688,1051.86742388444,0.441392062092119
"69","Jawa Timur_94","Bali_98",14.8048773230386,19.9647059366836,305.518958310097,0.96745231071107
"70","Jawa Timur_94","Bali_96",14.8048773230386,6.72535990627317,187.995893671773,0.529629272325999
"71","Jawa Timur_94","Jawa Tengah_92",14.8048773230386,6.61607930057442,178.284938415316,0.54940278901364
"72","Jawa Timur_94","Jawa Tengah_90",14.8048773230386,17.4799286134314,274.461425155247,0.942894611113176
"73","Jawa Timur_94","Jawa Tengah_93",14.8048773230386,8.03806820849287,221.584637946843,0.53705263525309
"74","Jawa Timur_94","Jawa Timur_86",14.8048773230386,8.7777498287648,97.8184598722275,1.32851723035646
"75","Jawa Timur_94","Jawa Tengah_84",14.8048773230386,25.5680702715272,266.076093285701,1.42264620275502
"76","Jawa Timur_94","Jawa Timur_88",14.8048773230386,10.9144668163714,61.9609235276989,2.607891120127
"77","Jawa Timur_94","Jawa Tengah_85",14.8048773230386,15.3772307479213,314.085970585379,0.724827073195072
"78","Jawa Timur_94","Jawa Tengah_89",14.8048773230386,10.1275927429022,348.320112297325,0.430459691653916
"79","Jawa Timur_94","Jawa Tengah_81",14.8048773230386,14.9160203492269,341.064367882424,0.647472653884441
"80","Jawa Timur_94","Jawa Tengah_82",14.8048773230386,29.507148773662,237.651296604706,1.83819623115015
"81","Jawa Timur_94","Jawa Tengah_80",14.8048773230386,26.6649212586539,362.368571641012,1.08941811999619
"82","Jawa Timur_94","Jawa Tengah_83",14.8048773230386,8.63340881439267,139.003261120143,0.919522012265957
"83","Jawa Timur_94","Jawa Tengah_76",14.8048773230386,20.5146024713171,223.506448564287,1.35886984411278
"84","Jawa Timur_94","Jawa Timur_87",14.8048773230386,12.5730771928748,52.1468686207252,3.56958855511461
"85","Jawa Timur_94","Jawa Timur_75",14.8048773230386,12.2092094633733,60.3279525932349,2.99622050055772
"86","Jawa Timur_94","Jawa Tengah_77",14.8048773230386,9.68742519636453,188.598284572509,0.760458356943064
"87","Jawa Timur_94","Jawa Barat_78",14.8048773230386,19.666634947895,391.575581920524,0.743565562317584
"88","Jawa Timur_94","Jawa Barat_71",14.8048773230386,34.9392273233246,456.237344373665,1.1337760502567
"89","Jawa Timur_94","Jawa Tengah_91",14.8048773230386,14.4520577029154,301.358198717424,0.709988784999888
"90","Jawa Timur_94","Jawa Timur_73",14.8048773230386,18.3429474179219,67.2049152670839,4.0408515535811
"91","Jawa Timur_94","Jawa Timur_95",14.8048773230386,11.1874087957934,95.6411367531207,1.73176752605882
"92","Jawa Timur_94","Jawa Barat_70",14.8048773230386,20.7114028066288,536.440799503127,0.571600404041212
"93","Jawa Timur_94","Jawa Barat_69",14.8048773230386,17.9495052346836,430.341256140793,0.617510450640572
"94","Jawa Timur_94","Jawa Timur_74",14.8048773230386,6.96149429278175,81.9320405532345,1.25792142236104
"95","Jawa Timur_94","Jawa Tengah_79",14.8048773230386,5.82525780279879,142.317310934324,0.605985502250731
"96","Jawa Timur_94","Jawa Tengah_72",14.8048773230386,35.2294237713063,323.930028983769,1.61012333043586
"97","Jawa Timur_94","Jawa Barat_67",14.8048773230386,10.9970530275059,420.326963496225,0.387341367855499
"98","Jawa Timur_94","Jawa Timur_64",14.8048773230386,5.07647899350594,127.559438059999,0.589189242872704
"99","Jawa Timur_94","Jawa Tengah_66",14.8048773230386,15.7267452620899,400.205353359393,0.581782658181566
"100","Jawa Timur_94","Jawa Tengah_61",14.8048773230386,23.3590808129125,356.156983056124,0.970999705934781
"101","Jawa Timur_94","Jawa Timur_65",14.8048773230386,36.02815430366,96.9822329909114,5.49989815857488
"102","Jawa Timur_94","Jawa Tengah_60",14.8048773230386,21.8077428084008,381.114616227242,0.847149238638083
"103","Jawa Timur_94","Jawa Barat_68",14.8048773230386,38.4133630973199,493.619474056534,1.15211242284989
"104","Jawa Timur_94","Jawa Barat_56",14.8048773230386,25.1086055990274,448.702493076557,0.828455003887704
"105","Jawa Timur_94","Jawa Barat_57",14.8048773230386,20.8183499112068,484.575550585081,0.63604760110445
"106","Jawa Timur_94","Jawa Timur_59",14.8048773230386,10.7504826429271,113.93949999151,1.39687796333888
"107","Jawa Timur_94","Jawa Timur_62",14.8048773230386,7.57116996343007,117.807377290411,0.95147048579258
"108","Jawa Timur_94","Jawa Timur_63",14.8048773230386,4.86847549721352,116.125761815905,0.620682106703679
"109","Jawa Timur_94","Jawa Tengah_51",14.8048773230386,23.8268310607164,309.944282988957,1.13811846261168
"110","Jawa Timur_94","Jawa Timur_58",14.8048773230386,7.19518861983079,186.518919254158,0.571115709112409
"111","Jawa Timur_94","Jawa Barat_52",14.8048773230386,30.5548233943707,541.475023543032,0.835422489149806
"112","Jawa Timur_94","Jawa Barat_53",14.8048773230386,15.980311958749,443.984810315586,0.532870838452785
"113","Jawa Timur_94","Jawa Tengah_54",14.8048773230386,3.61253394244798,174.690545202038,0.306159224481208
"114","Jawa Timur_94","Jawa Barat_49",14.8048773230386,17.2175410788892,592.447639108726,0.430255041375146
"115","Jawa Timur_94","Jawa Tengah_50",14.8048773230386,20.8836634783501,244.634530803235,1.26384478445226
"116","Jawa Timur_94","Jawa Timur_55",14.8048773230386,5.62363511339736,147.305882427107,0.565199614513556
"117","Jawa Timur_94","Jawa Tengah_47",14.8048773230386,8.49887555755248,232.480935523567,0.541226357894543
"118","Jawa Timur_94","Banten_48",14.8048773230386,16.3680358253844,651.609116789989,0.371889766686642
"119","Jawa Timur_94","Jawa Tengah_46",14.8048773230386,19.3783667373679,231.113650644188,1.24135610972315
"120","Jawa Timur_94","Jawa Tengah_45",14.8048773230386,4.99063963860586,188.701970937479,0.391547620016825
"121","Jawa Timur_94","Jawa Barat_40",14.8048773230386,14.912033915119,568.873749970256,0.388084056896406
"122","Jawa Timur_94","Jawa Tengah_39",14.8048773230386,9.25241173321506,238.668740479431,0.573936998943931
"123","Jawa Timur_94","Jawa Tengah_42",14.8048773230386,13.7197190649964,255.363150137358,0.795411387878673
"124","Jawa Timur_94","Jawa Barat_41",14.8048773230386,10.7927846747373,536.736259383677,0.297699010063035
"125","Jawa Timur_94","Jawa Barat_44",14.8048773230386,20.5265772609612,489.740612894599,0.620519209983937
"126","Jawa Timur_94","Jawa Barat_43",14.8048773230386,37.9451397208387,639.302937323494,0.878727604356859
"127","Jawa Timur_94","Banten_35",14.8048773230386,35.4959900927649,685.971255702588,0.766087171167159
"128","Jawa Timur_94","Jawa Barat_38",14.8048773230386,20.9887285942734,590.357928629102,0.526351111649072
"129","Jawa Timur_94","Jawa Barat_34",14.8048773230386,20.7605009963761,622.039866444075,0.494110887414967
"130","Jawa Timur_94","Jawa Barat_36",14.8048773230386,14.6405101157448,584.034795688055,0.371126785271334
"131","Jawa Timur_94","Jawa Timur_97",14.8048773230386,2.95586460479986,383.946483545499,0.113977376361068
"132","Jawa Timur_94","Jawa Barat_31",14.8048773230386,7.22000181809697,635.049235460622,0.168319612433688
"133","Jawa Timur_94","Jawa Barat_33",14.8048773230386,7.65711229277459,608.771554109737,0.18621535020479
"134","Jawa Timur_94","Jawa Barat_32",14.8048773230386,NA,638.043917277862,NA
"135","Jawa Timur_94","Banten_37",14.8048773230386,21.4716002943689,733.741623657383,0.433237529449313
"136","Jawa Timur_94","Banten_30",14.8048773230386,23.2553353276688,750.540456531719,0.4587259535925
"137","Bali_96","Bali_98",6.72535990627317,19.9647059366836,117.609675180936,1.14165635302146
"138","Bali_96","Jawa Timur_94",6.72535990627317,14.8048773230386,187.995893671773,0.529629272325999
"139","Bali_96","Jawa Tengah_92",6.72535990627317,6.61607930057442,366.268731985527,0.121483245986079
"140","Bali_96","Jawa Tengah_90",6.72535990627317,17.4799286134314,462.244290241991,0.25432182407217
"141","Bali_96","Jawa Tengah_93",6.72535990627317,8.03806820849287,409.575908428242,0.13198750351489
"142","Bali_96","Jawa Timur_86",6.72535990627317,8.7777498287648,285.196823577296,0.206992230927394
"143","Bali_96","Jawa Tengah_84",6.72535990627317,25.5680702715272,452.437012633514,0.380062793015106
"144","Bali_96","Jawa Timur_88",6.72535990627317,10.9144668163714,245.53522323536,0.298953920166521
"145","Bali_96","Jawa Tengah_85",6.72535990627317,15.3772307479213,501.536274817013,0.206201258681266
"146","Bali_96","Jawa Tengah_89",6.72535990627317,10.1275927429022,536.157686920676,0.127036705509838
"147","Bali_96","Jawa Tengah_81",6.72535990627317,14.9160203492269,528.514833967447,0.189806602900429
"148","Bali_96","Jawa Tengah_82",6.72535990627317,29.507148773662,424.016626509237,0.468015127011773
"149","Bali_96","Jawa Tengah_80",6.72535990627317,26.6649212586539,549.737987438979,0.326212116379875
"150","Bali_96","Jawa Tengah_83",6.72535990627317,8.63340881439267,326.343591359146,0.177919171793641
"151","Bali_96","Jawa Tengah_76",6.72535990627317,20.5146024713171,407.661126729149,0.338438168143991
"152","Bali_96","Jawa Timur_87",6.72535990627317,12.5730771928748,219.442269293753,0.385333552754345
"153","Bali_96","Jawa Timur_75",6.72535990627317,12.2092094633733,203.243968473569,0.404003761730033
"154","Bali_96","Jawa Tengah_77",6.72535990627317,9.68742519636453,372.269187811266,0.175011586088294
"155","Bali_96","Jawa Barat_78",6.72535990627317,19.666634947895,579.130152624653,0.228385963967598
"156","Bali_96","Jawa Barat_71",6.72535990627317,34.9392273233246,643.998021433713,0.364875156096482
"157","Bali_96","Jawa Tengah_91",6.72535990627317,14.4520577029154,489.160693196539,0.198698077728174
"158","Bali_96","Jawa Timur_73",6.72535990627317,18.3429474179219,182.323585562778,0.676615275783355
"159","Bali_96","Jawa Timur_95",6.72535990627317,11.1874087957934,94.4918247228635,0.796252488413545
"160","Bali_96","Jawa Barat_70",6.72535990627317,20.7114028066288,724.174954993835,0.192345284903647
"161","Bali_96","Jawa Barat_69",6.72535990627317,17.9495052346836,617.793730241164,0.19539998050103
"162","Bali_96","Jawa Timur_74",6.72535990627317,6.96149429278175,232.746965921241,0.201156455119019
"163","Bali_96","Jawa Tengah_79",6.72535990627317,5.82525780279879,320.322434280896,0.122304750082827
"164","Bali_96","Jawa Tengah_72",6.72535990627317,35.2294237713063,509.899820212374,0.464660987826919
"165","Bali_96","Jawa Barat_67",6.72535990627317,10.9970530275059,606.985945129827,0.121846543749097
"166","Bali_96","Jawa Timur_64",6.72535990627317,5.07647899350594,281.880556803792,0.121119202668978
"167","Bali_96","Jawa Tengah_66",6.72535990627317,15.7267452620899,585.635508778768,0.180603840539639
"168","Bali_96","Jawa Tengah_61",6.72535990627317,23.3590808129125,540.413741553003,0.29069990910131
"169","Bali_96","Jawa Timur_65",6.72535990627317,36.02815430366,209.836998791822,1.15471678419898
"170","Bali_96","Jawa Tengah_60",6.72535990627317,21.8077428084008,565.525403770372,0.259342760116729
"171","Bali_96","Jawa Barat_68",6.72535990627317,38.4133630973199,681.12321687627,0.379290685794899
"172","Bali_96","Jawa Barat_56",6.72535990627317,25.1086055990274,634.648640252761,0.266075429281423
"173","Bali_96","Jawa Barat_57",6.72535990627317,20.8183499112068,670.43028760928,0.208837366681131
"174","Bali_96","Jawa Timur_59",6.72535990627317,10.7504826429271,187.477917360621,0.385650032588925
"175","Bali_96","Jawa Timur_62",6.72535990627317,7.57116996343007,230.095018926583,0.221294850941033
"176","Bali_96","Jawa Timur_63",6.72535990627317,4.86847549721352,250.160667804115,0.130884883707104
"177","Bali_96","Jawa Tengah_51",6.72535990627317,23.8268310607164,492.352154630768,0.325466259875432
"178","Bali_96","Jawa Timur_58",6.72535990627317,7.19518861983079,132.862089140054,0.364214000962107
"179","Bali_96","Jawa Barat_52",6.72535990627317,30.5548233943707,727.666817169593,0.282398728856514
"180","Bali_96","Jawa Barat_53",6.72535990627317,15.980311958749,628.603328075189,0.170971651814502
"181","Bali_96","Jawa Tengah_54",6.72535990627317,3.61253394244798,343.737761149797,0.0706805992315836
"182","Bali_96","Jawa Barat_49",6.72535990627317,17.2175410788892,779.306489127648,0.1485861622764
"183","Bali_96","Jawa Tengah_50",6.72535990627317,20.8836634783501,423.090898028109,0.331962123761088
"184","Bali_96","Jawa Timur_55",6.72535990627317,5.62363511339736,197.493443792096,0.191504940077744
"185","Bali_96","Jawa Tengah_47",6.72535990627317,8.49887555755248,404.790895125166,0.141203761279004
"186","Bali_96","Banten_48",6.72535990627317,16.3680358253844,838.872161141312,0.13122491958097
"187","Bali_96","Jawa Tengah_46",6.72535990627317,19.3783667373679,399.536820138818,0.326193942924384
"188","Bali_96","Jawa Tengah_45",6.72535990627317,4.99063963860586,345.695589828753,0.0970907605409835
"189","Bali_96","Jawa Barat_40",6.72535990627317,14.912033915119,753.254371269864,0.133140674437317
"190","Bali_96","Jawa Tengah_39",6.72535990627317,9.25241173321506,399.307503632409,0.155834283956205
"191","Bali_96","Jawa Tengah_42",6.72535990627317,13.7197190649964,419.416490608069,0.219996234271298
"192","Bali_96","Jawa Barat_41",6.72535990627317,10.7927846747373,720.093381657643,0.100799928422377
"193","Bali_96","Jawa Barat_44",6.72535990627317,20.5265772609612,672.611072094369,0.205242859434402
"194","Bali_96","Jawa Barat_43",6.72535990627317,37.9451397208387,824.759987912525,0.309416951666584
"195","Bali_96","Banten_35",6.72535990627317,35.4959900927649,870.372504462336,0.274277171417334
"196","Bali_96","Jawa Barat_38",6.72535990627317,20.9887285942734,774.673967643578,0.18221440201605
"197","Bali_96","Jawa Barat_34",6.72535990627317,20.7605009963761,806.074363585129,0.173212109629916
"198","Bali_96","Jawa Barat_36",6.72535990627317,14.6405101157448,766.890053499728,0.128392198191226
"199","Bali_96","Jawa Timur_97",6.72535990627317,2.95586460479986,216.203127935623,0.0919471123813354
"200","Bali_96","Jawa Barat_31",6.72535990627317,7.22000181809697,817.106949904316,0.0594256489390218
"201","Bali_96","Jawa Barat_33",6.72535990627317,7.65711229277459,791.093353216522,0.0650957763736424
"202","Bali_96","Jawa Barat_32",6.72535990627317,NA,821.106917133506,NA
"203","Bali_96","Banten_37",6.72535990627317,21.4716002943689,919.972264963806,0.156965862170805
"204","Bali_96","Banten_30",6.72535990627317,23.2553353276688,935.055840406686,0.1672632724818
"205","Jawa Tengah_92","Bali_98",6.61607930057442,19.9647059366836,483.734534557206,0.273059019469546
"206","Jawa Tengah_92","Jawa Timur_94",6.61607930057442,14.8048773230386,178.284938415316,0.54940278901364
"207","Jawa Tengah_92","Bali_96",6.61607930057442,6.72535990627317,366.268731985527,0.121483245986079
"208","Jawa Tengah_92","Jawa Tengah_90",6.61607930057442,17.4799286134314,97.7122990905608,1.18356230434878
"209","Jawa Tengah_92","Jawa Tengah_93",6.61607930057442,8.03806820849287,43.3203315344598,1.22761056545728
"210","Jawa Tengah_92","Jawa Timur_86",6.61607930057442,8.7777498287648,83.0183658116181,0.699535438694267
"211","Jawa Tengah_92","Jawa Tengah_84",6.61607930057442,25.5680702715272,96.8941246315025,1.74582701605919
"212","Jawa Tengah_92","Jawa Timur_88",6.61607930057442,10.9144668163714,125.552031327065,0.575147826899673
"213","Jawa Tengah_92","Jawa Tengah_85",6.61607930057442,15.3772307479213,138.385210854096,0.735172331086326
"214","Jawa Tengah_92","Jawa Tengah_89",6.61607930057442,10.1275927429022,170.856432165197,0.39217111034004
"215","Jawa Tengah_92","Jawa Tengah_81",6.61607930057442,14.9160203492269,165.066073601494,0.597854976048657
"216","Jawa Tengah_92","Jawa Tengah_82",6.61607930057442,29.507148773662,71.3433827172765,2.73636641248187
"217","Jawa Tengah_92","Jawa Tengah_80",6.61607930057442,26.6649212586539,186.460501575477,0.946137289668373
"218","Jawa Tengah_92","Jawa Tengah_83",6.61607930057442,8.63340881439267,45.3705940588928,1.25895017544088
"219","Jawa Tengah_92","Jawa Tengah_76",6.61607930057442,20.5146024713171,73.4049778084196,1.84900589608823
"220","Jawa Tengah_92","Jawa Timur_87",6.61607930057442,12.5730771928748,158.721102343916,0.524092099486932
"221","Jawa Tengah_92","Jawa Timur_75",6.61607930057442,12.2092094633733,183.208110814995,0.440903503931499
"222","Jawa Tengah_92","Jawa Tengah_77",6.61607930057442,9.68742519636453,59.2554736319391,1.08163464721652
"223","Jawa Tengah_92","Jawa Barat_78",6.61607930057442,19.666634947895,214.90588326993,0.605455813544624
"224","Jawa Tengah_92","Jawa Barat_71",6.61607930057442,34.9392273233246,278.788355644115,0.829161957420483
"225","Jawa Tengah_92","Jawa Tengah_91",6.61607930057442,14.4520577029154,124.26333409589,0.769462372103924
"226","Jawa Tengah_92","Jawa Timur_73",6.61607930057442,18.3429474179219,207.244383822938,0.585581102293814
"227","Jawa Tengah_92","Jawa Timur_95",6.61607930057442,11.1874087957934,273.376425167974,0.270750426688891
"228","Jawa Tengah_92","Jawa Barat_70",6.61607930057442,20.7114028066288,358.95711327774,0.381739985993178
"229","Jawa Tengah_92","Jawa Barat_69",6.61607930057442,17.9495052346836,253.802438561442,0.467904684887389
"230","Jawa Tengah_92","Jawa Timur_74",6.61607930057442,6.96149429278175,165.660958086888,0.278024459253599
"231","Jawa Tengah_92","Jawa Tengah_79",6.61607930057442,5.82525780279879,88.6323523947172,0.434834081780547
"232","Jawa Tengah_92","Jawa Tengah_72",6.61607930057442,35.2294237713063,153.406408951029,1.51936716971785
"233","Jawa Tengah_92","Jawa Barat_67",6.61607930057442,10.9970530275059,245.949257222013,0.295822706376074
"234","Jawa Tengah_92","Jawa Timur_64",6.61607930057442,5.07647899350594,149.171445097946,0.225152927671129
"235","Jawa Tengah_92","Jawa Tengah_66",6.61607930057442,15.7267452620899,229.306356439945,0.453757128277298
"236","Jawa Tengah_92","Jawa Tengah_61",6.61607930057442,23.3590808129125,189.737832004533,0.814521434202236
"237","Jawa Tengah_92","Jawa Timur_65",6.61607930057442,36.02815430366,205.979412261472,1.15722791568976
"238","Jawa Tengah_92","Jawa Tengah_60",6.61607930057442,21.8077428084008,213.384427755316,0.676158786771247
"239","Jawa Tengah_92","Jawa Barat_68",6.61607930057442,38.4133630973199,316.760040899806,0.80232928285931
"240","Jawa Tengah_92","Jawa Barat_56",6.61607930057442,25.1086055990274,275.806969255809,0.602307208618561
"241","Jawa Tengah_92","Jawa Barat_57",6.61607930057442,20.8183499112068,311.53830727268,0.442115305579722
"242","Jawa Tengah_92","Jawa Timur_59",6.61607930057442,10.7504826429271,240.591784614804,0.295629569392528
"243","Jawa Tengah_92","Jawa Timur_62",6.61607930057442,7.57116996343007,206.899322732799,0.242105484998959
"244","Jawa Tengah_92","Jawa Timur_63",6.61607930057442,4.86847549721352,181.280214732094,0.177681938484407
"245","Jawa Tengah_92","Jawa Tengah_51",6.61607930057442,23.8268310607164,152.11186791129,1.03634388258925
"246","Jawa Tengah_92","Jawa Timur_58",6.61607930057442,7.19518861983079,342.12005937761,0.139143956007703
"247","Jawa Tengah_92","Jawa Barat_52",6.61607930057442,30.5548233943707,367.319264071438,0.550347216618858
"248","Jawa Tengah_92","Jawa Barat_53",6.61607930057442,15.980311958749,274.273723701541,0.385479913059595
"249","Jawa Tengah_92","Jawa Tengah_54",6.61607930057442,3.61253394244798,115.414025613314,0.207087578067248
"250","Jawa Tengah_92","Jawa Barat_49",6.61607930057442,17.2175410788892,416.736504522941,0.273344465633578
"251","Jawa Tengah_92","Jawa Tengah_50",6.61607930057442,20.8836634783501,112.839054578747,1.2244694372448
"252","Jawa Tengah_92","Jawa Timur_55",6.61607930057442,5.62363511339736,267.180577902132,0.139255690514152
"253","Jawa Tengah_92","Jawa Tengah_47",6.61607930057442,8.49887555755248,126.176537656409,0.445639385093909
"254","Jawa Tengah_92","Banten_48",6.61607930057442,16.3680358253844,474.982195977148,0.227992173038411
"255","Jawa Tengah_92","Jawa Tengah_46",6.61607930057442,19.3783667373679,136.969138244822,0.936041598077923
"256","Jawa Tengah_92","Jawa Tengah_45",6.61607930057442,4.99063963860586,148.798102058578,0.221901134173122
"257","Jawa Tengah_92","Jawa Barat_40",6.61607930057442,14.912033915119,398.11296988541,0.247817093082097
"258","Jawa Tengah_92","Jawa Tengah_39",6.61607930057442,9.25241173321506,161.207417385846,0.379726260374238
"259","Jawa Tengah_92","Jawa Tengah_42",6.61607930057442,13.7197190649964,162.616254479451,0.558189890710398
"260","Jawa Tengah_92","Jawa Barat_41",6.61607930057442,10.7927846747373,368.30971465552,0.193874656140613
"261","Jawa Tengah_92","Jawa Barat_44",6.61607930057442,20.5265772609612,323.034423205844,0.420405545576637
"262","Jawa Tengah_92","Jawa Barat_43",6.61607930057442,37.9451397208387,466.074707553644,0.538643374969129
"263","Jawa Tengah_92","Banten_35",6.61607930057442,35.4959900927649,514.374793252052,0.456562585078035
"264","Jawa Tengah_92","Jawa Barat_38",6.61607930057442,20.9887285942734,419.537932814023,0.330990553980498
"265","Jawa Tengah_92","Jawa Barat_34",6.61607930057442,20.7605009963761,451.490770545836,0.304221326043107
